# timestamp tx ty tz qx qy qz qw
1.716363860250168562e+09 6.916512012481689453e+00 -2.301332664489746094e+01 3.241057991981505793e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860300285339e+09 6.916560173034667969e+00 -2.301329803466796875e+01 3.238257765769957941e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860351395369e+09 6.916489124298095703e+00 -2.301332283020019531e+01 3.238932490348815918e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860400754452e+09 6.916595935821533203e+00 -2.301328659057616832e+01 3.237818777561187744e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860451052189e+09 6.916495800018311435e+00 -2.301331901550292969e+01 3.238450586795806885e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860551417589e+09 6.916511535644531250e+00 -2.301331710815429688e+01 3.238854408264160156e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860601491690e+09 6.916598796844482422e+00 -2.301329040527344105e+01 3.239064514636992853e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860651742935e+09 6.916686058044433594e+00 -2.301325988769531250e+01 3.238171041011809748e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860702025414e+09 6.916656017303466797e+00 -2.301327323913574574e+01 3.239003717899321955e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860802376986e+09 6.916536331176757812e+00 -2.301331329345703125e+01 3.239696323871611994e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860852489710e+09 6.916630744934082031e+00 -2.301327514648437145e+01 3.237868249416350763e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860902579308e+09 6.916707992553710938e+00 -2.301325225830078125e+01 3.237852454185485840e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363860952919960e+09 6.916593551635742188e+00 -2.301329231262207031e+01 3.239034116268157959e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861003138781e+09 6.916622161865234375e+00 -2.301328468322753906e+01 3.239017724990844727e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861053240776e+09 6.916800975799560547e+00 -2.301322555541991832e+01 3.238002061843872070e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861103600025e+09 6.916709899902343750e+00 -2.301325607299804688e+01 3.238550424575805109e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861153823853e+09 6.916820526123046875e+00 -2.301321220397948863e+01 3.236745893955230158e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861204045773e+09 6.916644573211669922e+00 -2.301327133178710938e+01 3.237688541412352961e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861254237890e+09 6.916710376739501953e+00 -2.301325607299804688e+01 3.238553404808043878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861304494619e+09 6.916595458984375000e+00 -2.301328659057616832e+01 3.237874209880828857e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861354689121e+09 6.916512489318847656e+00 -2.301331138610839844e+01 3.237933814525604248e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861454996586e+09 6.916538238525390625e+00 -2.301330947875976918e+01 3.239049315452575128e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861506322622e+09 6.916756153106689453e+00 -2.301323509216308949e+01 3.237172961235045832e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861555432558e+09 6.916574001312255859e+00 -2.301329803466796875e+01 3.238739371299743097e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861656183243e+09 6.916406631469726562e+00 -2.301334953308105113e+01 3.239033520221710205e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861706479549e+09 6.916602134704589844e+00 -2.301328086853027699e+01 3.237289488315582275e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861756687403e+09 6.916400909423828125e+00 -2.301335144042968750e+01 3.239026963710784912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861806883097e+09 6.916697502136231357e+00 -2.301325035095214844e+01 3.236915767192840021e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861907222748e+09 6.916600227355957031e+00 -2.301328468322753906e+01 3.237954378128051758e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363861957547665e+09 6.916506767272949219e+00 -2.301331901550292969e+01 3.238937556743621826e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862007737875e+09 6.916543006896972656e+00 -2.301330566406250000e+01 3.238621056079863947e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862108288050e+09 6.916607856750488281e+00 -2.301327896118164062e+01 3.237006664276123047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862158381224e+09 6.916599750518798828e+00 -2.301328659057616832e+01 3.238057196140288752e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862208797932e+09 6.916598320007324219e+00 -2.301329231262207031e+01 3.239224553108214777e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862309348583e+09 6.916685104370117188e+00 -2.301326179504394531e+01 3.238402307033538818e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862359551668e+09 6.916568279266357422e+00 -2.301330184936523438e+01 3.239237666130065918e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862409791708e+09 6.916620731353759766e+00 -2.301328468322753906e+01 3.239038884639739990e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862459995031e+09 6.916523933410644531e+00 -2.301331329345703125e+01 3.239016830921173096e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862560408592e+09 6.916594982147216797e+00 -2.301328277587890270e+01 3.237071633338928223e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862610601902e+09 6.916584014892578125e+00 -2.301328468322753906e+01 3.237007558345794123e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862660719395e+09 6.916546821594238281e+00 -2.301330184936523438e+01 3.238013982772827148e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862761865139e+09 6.916695117950440341e+00 -2.301324462890625000e+01 3.235702812671660822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862812507153e+09 6.916647911071777344e+00 -2.301326179504394531e+01 3.236205279827117920e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862862392426e+09 6.916602611541748047e+00 -2.301328468322753906e+01 3.237954974174498957e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363862962706327e+09 6.916703701019287109e+00 -2.301325416564941051e+01 3.237943649291992188e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363863013804436e+09 6.916593074798583984e+00 -2.301329231262207031e+01 3.238933682441710871e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716363863064403534e+09 6.916704177856445312e+00 -2.301325416564941051e+01 3.237846493721007746e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
