# timestamp tx ty tz qx qy qz qw
1.715859508589696169e+09 -6.614150524139404297e+00 -7.206494808197020596e+00 -1.161383867263793945e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859508639077425e+09 -6.614056587219238281e+00 -7.206563472747802734e+00 -1.161431908607482910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859508689468622e+09 -6.614164829254150391e+00 -7.206458568572998047e+00 -1.161446094512939675e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859508739167452e+09 -6.614238739013671875e+00 -7.206382751464843750e+00 -1.161468982696533203e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859508846599102e+09 -6.614127635955810547e+00 -7.206429958343505859e+00 -1.161618590354919434e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859508892274141e+09 -6.614053249359130859e+00 -7.206506729125976562e+00 -1.161596179008484109e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859508944326162e+09 -6.614038944244384766e+00 -7.206542968750000000e+00 -1.161532998085021973e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859508990345716e+09 -6.614091396331787109e+00 -7.206485271453857422e+00 -1.161558747291564941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859509040480137e+09 -6.614071369171142578e+00 -7.206490993499755859e+00 -1.161592364311218484e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859509090994120e+09 -6.614110946655273438e+00 -7.206480979919433594e+00 -1.161520481109619141e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.715859509191750288e+09 -6.614109992980957031e+00 -7.206485748291015625e+00 -1.161510109901428223e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
