# timestamp tx ty tz qx qy qz qw
1.716278589555039406e+09 -6.670712471008300781e+00 6.839157104492188388e+00 -1.534613251686096191e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278589605314970e+09 -6.670675277709960938e+00 6.839208126068115234e+00 -1.534579396247863770e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278589655591488e+09 -6.670684814453125000e+00 6.839215755462647373e+00 -1.534542202949523926e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278589705652714e+09 -6.670732021331787109e+00 6.839194774627685547e+00 -1.534484386444091797e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278589806185961e+09 -6.670764923095703125e+00 6.839159011840820312e+00 -1.534492969512939675e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278589856375217e+09 -6.670730113983154297e+00 6.839190483093261719e+00 -1.534497618675231934e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278589906610250e+09 -6.670741558074951172e+00 6.839147567749023438e+00 -1.534571170806884766e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590007070780e+09 -6.670661926269531250e+00 6.839221954345703125e+00 -1.534577369689941406e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590057343721e+09 -6.670698642730712891e+00 6.839195728302001953e+00 -1.534556388854980469e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590107550144e+09 -6.670813083648681641e+00 6.839114189147949219e+00 -1.534488201141357422e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590207982063e+09 -6.670819759368896484e+00 6.839084148406982422e+00 -1.534541487693786621e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590258271694e+09 -6.670738220214843750e+00 6.839181900024414062e+00 -1.534500002861022949e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590358882189e+09 -6.670676708221436435e+00 6.839218616485595703e+00 -1.534553050994873047e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590459022284e+09 -6.670844078063964844e+00 6.839102268218994141e+00 -1.534445762634277122e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590509564877e+09 -6.670731067657470703e+00 6.839190006256104404e+00 -1.534498095512389915e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590559770584e+09 -6.670773983001708984e+00 6.839130878448486328e+00 -1.534536242485046387e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590660240889e+09 -6.670753002166748047e+00 6.839136123657226562e+00 -1.534570813179015891e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278590710804462e+09 -6.670720100402832031e+00 6.839152812957763672e+00 -1.534605741500854492e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
