# timestamp tx ty tz qx qy qz qw
1.716201559066702127e+09 -3.328504562377929688e+00 -7.998389720916748047e+00 -1.538133144378662109e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559116627216e+09 -3.328486919403076172e+00 -7.998395919799804688e+00 -1.538137078285217285e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559166837454e+09 -3.328469038009643999e+00 -7.998404026031494141e+00 -1.538135647773742898e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559217543364e+09 -3.328505039215087891e+00 -7.998389244079589844e+00 -1.538133859634399414e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559267715693e+09 -3.328552961349487749e+00 -7.998355865478515625e+00 -1.538170218467712402e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559317984343e+09 -3.328609704971313032e+00 -7.998307228088378906e+00 -1.538236379623413086e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559368216515e+09 -3.328541755676269087e+00 -7.998382568359375000e+00 -1.538111925125122070e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559418420076e+09 -3.328534841537476030e+00 -7.998386859893798828e+00 -1.538107275962829590e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559468530178e+09 -3.328498363494873047e+00 -7.998391151428222656e+00 -1.538137078285217285e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559569355011e+09 -3.328528404235839844e+00 -7.998396873474121094e+00 -1.538088679313659668e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559622240067e+09 -3.328510522842407227e+00 -7.998402595520019531e+00 -1.538092613220214844e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559669499159e+09 -3.328511476516724077e+00 -7.998403072357177734e+00 -1.538090944290161133e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559769573927e+09 -3.328517913818359819e+00 -7.998419284820556641e+00 -1.538040637969970703e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559870355129e+09 -3.328450202941894531e+00 -7.998450756072998047e+00 -1.538031935691833496e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559920295000e+09 -3.328507184982299805e+00 -7.998394012451171875e+00 -1.538118720054626465e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201559970450163e+09 -3.328447103500366211e+00 -7.998426437377929688e+00 -1.538099646568298340e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201560070779085e+09 -3.328398466110229048e+00 -7.998434066772460938e+00 -1.538133740425110085e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201560121127844e+09 -3.328498840332031250e+00 -7.998364448547363281e+00 -1.538206219673156738e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201560171287775e+09 -3.328488826751708984e+00 -7.998413085937500000e+00 -1.538088917732238770e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201560221540451e+09 -3.328434705734252930e+00 -7.998433113098143643e+00 -1.538095951080322488e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201560272044182e+09 -3.328439235687255859e+00 -7.998446941375732422e+00 -1.538054108619689941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201560372435808e+09 -3.328433275222778320e+00 -7.998416900634765625e+00 -1.538140892982482910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201560422580957e+09 -3.328511953353881836e+00 -7.998410701751708984e+00 -1.538069128990173118e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
