# timestamp tx ty tz qx qy qz qw
1.716362217873360395e+09 4.436547756195068359e+00 -1.354526329040527166e+01 2.417833656072616022e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362217926399231e+09 4.436549663543701172e+00 -1.354526615142822443e+01 2.418229728937149048e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362217974020004e+09 4.436609745025634766e+00 -1.354525375366210938e+01 2.419060468673706055e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218023978949e+09 4.436601161956787109e+00 -1.354524707794189631e+01 2.417977154254913053e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218074242830e+09 4.436614990234375000e+00 -1.354524326324462713e+01 2.418048977851867121e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218124340534e+09 4.436560630798339844e+00 -1.354527091979980469e+01 2.419116646051406028e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218175359726e+09 4.436555385589599609e+00 -1.354526710510254084e+01 2.418597191572189053e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218275770426e+09 4.436605453491210938e+00 -1.354523849487304865e+01 2.417194992303847989e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218325663328e+09 4.436885833740234375e+00 -1.354619503021240234e+01 2.416354268789291104e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218376819849e+09 4.436497688293457031e+00 -1.354527378082275391e+01 2.417216300964354914e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218476674318e+09 4.436857223510742188e+00 -1.354620456695556641e+01 2.416322082281112116e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218526504993e+09 4.436612606048583984e+00 -1.354524230957031250e+01 2.417880296707153043e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218626716375e+09 4.436611175537109375e+00 -1.354523658752441406e+01 2.417180091142653864e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218677067757e+09 4.436616420745849609e+00 -1.354524040222167969e+01 2.417813092470169067e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218727288008e+09 4.436617374420166016e+00 -1.354524421691894354e+01 2.418286204338072898e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218827878714e+09 4.436617851257324219e+00 -1.354524040222167969e+01 2.417870312929152887e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218878058195e+09 4.436615467071533203e+00 -1.354524803161621271e+01 2.418562471866607111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218927901745e+09 4.436632633209228516e+00 -1.354524707794189631e+01 2.419136464595794123e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362218978314161e+09 4.436679840087890625e+00 -1.354522609710693359e+01 2.418554127216339111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219028392553e+09 4.436643123626708984e+00 -1.354525470733642578e+01 2.420364767313002985e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219078680038e+09 4.436617851257324219e+00 -1.354525661468506037e+01 2.419603168964385986e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219129023314e+09 4.436623573303222656e+00 -1.354525566101074219e+01 2.419715821743010919e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219179048300e+09 4.436620712280273438e+00 -1.354525470733642578e+01 2.419542521238327026e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219279382229e+09 4.436628341674804688e+00 -1.354523277282714844e+01 2.417449653148651123e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219379867077e+09 4.436662197113037109e+00 -1.354523658752441406e+01 2.419072389602661133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219430236578e+09 4.436967372894287109e+00 -1.354619598388672053e+01 2.419368326663970947e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219480333090e+09 4.436623096466064453e+00 -1.354526329040527166e+01 2.420581281185149869e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219581310034e+09 4.436843872070312500e+00 -1.354623985290527166e+01 2.419790774583815973e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219631467819e+09 4.436867237091064453e+00 -1.354623126983642578e+01 2.419703155755995871e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219681004286e+09 4.436657428741455078e+00 -1.354523563385009766e+01 2.418811321258544922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219731251001e+09 4.436799526214599609e+00 -1.354519557952880859e+01 2.419523596763610007e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219781400919e+09 4.436694622039794922e+00 -1.354522895812988459e+01 2.419384568929671964e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219831521511e+09 4.436551570892333984e+00 -1.354527187347411932e+01 2.418932020664215088e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219881841898e+09 4.436882495880126953e+00 -1.354620933532714844e+01 2.417819052934646051e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219932083607e+09 4.436933517456054688e+00 -1.354621505737304865e+01 2.420270591974257868e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362219982210398e+09 4.436898231506347656e+00 -1.354621887207031250e+01 2.419408410787582120e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220032887220e+09 4.436625957489013672e+00 -1.354525661468506037e+01 2.419958710670470914e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220082684278e+09 4.436738014221191406e+00 -1.354521942138672053e+01 2.419910877943038940e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220133189201e+09 4.436809062957763672e+00 -1.354519653320312322e+01 2.419895231723785123e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220183160067e+09 4.437050342559815341e+00 -1.354617118835449219e+01 2.419613897800445002e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220233326674e+09 4.436947822570800781e+00 -1.354619884490966797e+01 2.419024407863616943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220283709526e+09 4.437005043029785156e+00 -1.354618072509765625e+01 2.419018298387526911e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220333944321e+09 4.436754226684570312e+00 -1.354522037506103516e+01 2.420614957809447965e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220434415817e+09 4.436788558959960938e+00 -1.354520320892333984e+01 2.419967949390411099e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220484717846e+09 4.436706542968750000e+00 -1.354522800445556641e+01 2.419712245464324951e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220534741879e+09 4.436998367309570312e+00 -1.354618358612060369e+01 2.419088035821914118e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716362220584907293e+09 4.436934947967529297e+00 -1.354620456695556641e+01 2.419118881225585938e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
