# timestamp tx ty tz qx qy qz qw
1.716201450222187042e+09 -3.390421390533447710e+00 -8.649269104003906250e+00 -1.551042199134826882e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450272340775e+09 -3.390334606170654297e+00 -8.649288177490234375e+00 -1.551083803176880105e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450322570086e+09 -3.390361547470092773e+00 -8.649316787719726562e+00 -1.550971508026123047e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450372729540e+09 -3.390340089797973633e+00 -8.649293899536132812e+00 -1.551060438156127930e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450422965527e+09 -3.390482902526855469e+00 -8.649240493774414062e+00 -1.551055192947387695e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450472976923e+09 -3.390457868576049805e+00 -8.649241447448730469e+00 -1.551080584526062012e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450523201466e+09 -3.390382528305053711e+00 -8.649300575256347656e+00 -1.550995945930480957e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450623989582e+09 -3.390410900115966797e+00 -8.649277687072753906e+00 -1.551028609275818093e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450673872471e+09 -3.390422821044921875e+00 -8.649268150329589844e+00 -1.551043510437011497e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450724402905e+09 -3.390418767929077148e+00 -8.649233818054199219e+00 -1.551144003868103027e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450774367332e+09 -3.390374183654785156e+00 -8.649273872375488281e+00 -1.551081895828247070e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450824716806e+09 -3.390298366546630859e+00 -8.649321556091308594e+00 -1.551029086112976074e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450874974251e+09 -3.390419483184814453e+00 -8.649261474609375000e+00 -1.551064133644104004e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450925111771e+09 -3.390368938446044922e+00 -8.649297714233398438e+00 -1.551019191741943359e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201450975238800e+09 -3.390340328216552734e+00 -8.649315834045410156e+00 -1.550998091697692871e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451025352001e+09 -3.390319347381591797e+00 -8.649296760559082031e+00 -1.551075935363769531e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451075386286e+09 -3.390400171279907227e+00 -8.649256706237792969e+00 -1.551101326942443848e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451125512600e+09 -3.390463829040527788e+00 -8.649250984191894531e+00 -1.551046729087829590e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451276038170e+09 -3.390427827835083008e+00 -8.649276733398437500e+00 -1.551012039184570312e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451326411724e+09 -3.390359640121459961e+00 -8.649289131164550781e+00 -1.551052927970886230e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451477060318e+09 -3.390460729598999023e+00 -8.649242401123046875e+00 -1.551074147224426492e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451527117968e+09 -3.390446662902832031e+00 -8.649235725402832031e+00 -1.551108002662658691e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451577441692e+09 -3.390544176101685014e+00 -8.649226188659667969e+00 -1.551027059555053711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451628524065e+09 -3.390446424484252930e+00 -8.649275779724121094e+00 -1.550994396209716797e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451730055571e+09 -3.390450954437255859e+00 -8.649259567260742188e+00 -1.551035881042480469e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451828606129e+09 -3.390360116958618164e+00 -8.649309158325195312e+00 -1.550994992256164551e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451878610373e+09 -3.390420675277709961e+00 -8.649245262145996094e+00 -1.551109790802001953e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201451978800058e+09 -3.390525102615356445e+00 -8.649206161499023438e+00 -1.551104187965393066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452129443884e+09 -3.390456438064575195e+00 -8.649227142333984375e+00 -1.551121950149535911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452230715036e+09 -3.390410423278808594e+00 -8.649272918701171875e+00 -1.551041841506958008e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452280308962e+09 -3.390233039855957031e+00 -8.649318695068359375e+00 -1.551110029220581055e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452380460978e+09 -3.390342712402344194e+00 -8.649285316467285156e+00 -1.551083922386169434e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452430969238e+09 -3.390422105789185014e+00 -8.649268150329589844e+00 -1.551042675971984863e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452480971336e+09 -3.390424728393554688e+00 -8.649269104003906250e+00 -1.551038503646850586e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452531632900e+09 -3.390397787094116211e+00 -8.649271965026855469e+00 -1.551058530807495117e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452581142902e+09 -3.390439510345458984e+00 -8.649278640747070312e+00 -1.550994634628295898e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452732429266e+09 -3.390466928482056108e+00 -8.649253845214843750e+00 -1.551034092903137207e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452783066511e+09 -3.390456438064575195e+00 -8.649243354797363281e+00 -1.551074147224426492e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452832942963e+09 -3.390398502349853072e+00 -8.649283409118652344e+00 -1.551027297973632812e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452933116913e+09 -3.390421390533447710e+00 -8.649266242980957031e+00 -1.551049351692199707e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201452983116627e+09 -3.390444993972778320e+00 -8.649282455444335938e+00 -1.550977110862731934e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453033262014e+09 -3.390433788299560547e+00 -8.649297714233398438e+00 -1.550947070121765137e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453134102821e+09 -3.390393495559692383e+00 -8.649269104003906250e+00 -1.551072955131530762e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453234261990e+09 -3.390421390533447710e+00 -8.649261474609375000e+00 -1.551063776016235352e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453284238815e+09 -3.390429258346557617e+00 -8.649283409118652344e+00 -1.550991415977478027e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453334717035e+09 -3.390422105789185014e+00 -8.649271011352539062e+00 -1.551034212112426758e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453384609222e+09 -3.390421390533447710e+00 -8.649243354797363281e+00 -1.551113486289978027e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453485043764e+09 -3.390393972396850586e+00 -8.649253845214843750e+00 -1.551116347312927246e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453535377502e+09 -3.390326499938964844e+00 -8.649278640747070312e+00 -1.551119327545166016e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453585382700e+09 -3.390465259552001953e+00 -8.649254798889160156e+00 -1.551034212112426758e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453636659384e+09 -3.390384435653686523e+00 -8.649271011352539062e+00 -1.551077485084533691e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453685867071e+09 -3.390499114990234375e+00 -8.649250984191894531e+00 -1.551006913185119629e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453786757946e+09 -3.390497446060180664e+00 -8.649242401123046875e+00 -1.551032900810241699e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453837007761e+09 -3.390432357788085938e+00 -8.649291038513183594e+00 -1.550966858863830566e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453887342453e+09 -3.390358924865722656e+00 -8.649307250976562500e+00 -1.551002979278564453e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201453987738609e+09 -3.390468120574951172e+00 -8.649238586425781250e+00 -1.551076650619506836e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454038424730e+09 -3.390423536300659180e+00 -8.649281501770019531e+00 -1.551004171371459961e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454088208914e+09 -3.390337944030761719e+00 -8.649285316467285156e+00 -1.551088571548461914e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454239051819e+09 -3.390371322631835938e+00 -8.649279594421386719e+00 -1.551068305969238503e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454288871050e+09 -3.390422582626342773e+00 -8.649275779724121094e+00 -1.551022291183471680e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454389614105e+09 -3.390400886535644531e+00 -8.649300575256347656e+00 -1.550974011421203613e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454439717054e+09 -3.390371799468994141e+00 -8.649327278137207031e+00 -1.550930142402648926e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454489733458e+09 -3.390443563461304155e+00 -8.649310111999511719e+00 -1.550899624824523926e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454540101051e+09 -3.390415906906127930e+00 -8.649277687072753906e+00 -1.551022887229919434e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454590315819e+09 -3.390550374984741211e+00 -8.649220466613769531e+00 -1.551037311553955078e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454640307426e+09 -3.390594720840454102e+00 -8.649194717407226562e+00 -1.551060318946838379e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454690804243e+09 -3.390485763549804688e+00 -8.649273872375488281e+00 -1.550955295562743919e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454741264582e+09 -3.390587806701660156e+00 -8.649256706237792969e+00 -1.550890088081360085e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454841445208e+09 -3.390435695648193359e+00 -8.649312019348144531e+00 -1.550902366638183594e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454892065763e+09 -3.390421867370605025e+00 -8.649306297302246094e+00 -1.550934553146362305e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454941758156e+09 -3.390494346618652344e+00 -8.649241447448730469e+00 -1.551037549972534180e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201454991990328e+09 -3.390466213226318359e+00 -8.649237632751464844e+00 -1.551081538200378418e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455042150497e+09 -3.390370130538940430e+00 -8.649291992187500000e+00 -1.551032543182373047e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455092532158e+09 -3.390327215194702148e+00 -8.649304389953613281e+00 -1.551047086715698242e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455142481089e+09 -3.389913320541381836e+00 -8.648460388183593750e+00 -1.550694584846496582e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455192628145e+09 -3.390486478805541992e+00 -8.649245262145996094e+00 -1.551037669181823508e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455242744684e+09 -3.390427827835083008e+00 -8.649287223815917969e+00 -1.550982356071472168e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455292958736e+09 -3.390419721603393555e+00 -8.649265289306640625e+00 -1.551053404808044434e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455343167543e+09 -3.390448331832885742e+00 -8.649257659912109375e+00 -1.551042914390563965e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455393425226e+09 -3.390391826629638672e+00 -8.649324417114257812e+00 -1.550915837287902832e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455443581104e+09 -3.390344142913818359e+00 -8.649294853210449219e+00 -1.551053881645202637e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716201455544242859e+09 -3.390185117721557617e+00 -8.648239135742187500e+00 -1.551020622253417969e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
