# timestamp tx ty tz qx qy qz qw
1.716278356949158907e+09 -6.602997779846191406e+00 8.315669059753417969e+00 -1.534559726715087891e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278356999483109e+09 -6.603041648864746094e+00 8.315641403198242188e+00 -1.534540414810180886e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357049692154e+09 -6.602982044219970703e+00 8.315634727478027344e+00 -1.534687995910644309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357099916220e+09 -6.602929115295410156e+00 8.315706253051757812e+00 -1.534607410430908203e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357150162220e+09 -6.603005409240722656e+00 8.315659523010253906e+00 -1.534568309783935547e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357202238560e+09 -6.602990150451660156e+00 8.315658569335937500e+00 -1.534603714942931907e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357250396967e+09 -6.602850914001464844e+00 8.315762519836425781e+00 -1.534621596336364746e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357300634384e+09 -6.602923870086669922e+00 8.315723419189453125e+00 -1.534572124481201172e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357350891113e+09 -6.602909564971923828e+00 8.315722465515136719e+00 -1.534605383872985840e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357400932550e+09 -6.602969169616699219e+00 8.315674781799316406e+00 -1.534604907035827637e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357451105356e+09 -6.602977275848388672e+00 8.315669059753417969e+00 -1.534602880477905273e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357501744032e+09 -6.602902889251708984e+00 8.315710067749023438e+00 -1.534652709960937500e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357551323652e+09 -6.602911949157714844e+00 8.315685272216796875e+00 -1.534703016281127930e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357603567600e+09 -6.602928638458251953e+00 8.315695762634277344e+00 -1.534636259078979492e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357651809931e+09 -6.602943420410156250e+00 8.315697669982910156e+00 -1.534599542617798074e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357753573179e+09 -6.602999210357666016e+00 8.315671920776367188e+00 -1.534548044204711914e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357802317619e+09 -6.602914810180664062e+00 8.315721511840820312e+00 -1.534595727920532227e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278357902896166e+09 -6.602959632873535156e+00 8.315709114074707031e+00 -1.534530758857727051e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278358003337383e+09 -6.602991580963134766e+00 8.315661430358886719e+00 -1.534592032432556152e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.716278358053391457e+09 -6.602878093719482422e+00 8.315679550170898438e+00 -1.534791231155395508e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
